District_Name,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop,Fertilizer
Kolhapur,90,55,45,7,700,25,Wheat,Urea
Kolhapur,95,55,45,7,700,25,Wheat,Urea
Kolhapur,100,55,45,7,700,25,Wheat,Urea
Kolhapur,60,60,50,7.5,800,15,Wheat,Urea
Kolhapur,65,60,50,7.5,800,15,Wheat,Urea
Kolhapur,70,60,50,7.5,800,15,Wheat,Urea
Kolhapur,75,60,50,7.5,800,15,Wheat,Urea
Kolhapur,80,60,50,7.5,800,15,Wheat,Urea
Kolhapur,85,60,50,7.5,800,15,Wheat,Urea
Kolhapur,90,60,50,7.5,800,15,Wheat,Urea
Kolhapur,95,60,50,7.5,800,15,Wheat,Urea
Kolhapur,100,60,50,7.5,800,15,Wheat,Urea
Kolhapur,60,40,60,6,900,20,Wheat,Urea
Kolhapur,65,40,60,6,900,20,Wheat,Urea
Kolhapur,70,40,60,6,900,20,Wheat,Urea
Kolhapur,75,40,60,6,900,20,Wheat,Urea
Kolhapur,80,40,60,6,900,20,Wheat,Urea
Kolhapur,85,40,60,6,900,20,Wheat,Urea
Kolhapur,90,40,60,6,900,20,Wheat,19:19:19 NPK
Kolhapur,95,40,60,6,900,20,Wheat,19:19:19 NPK
Kolhapur,100,40,60,6,900,20,Wheat,19:19:19 NPK
Kolhapur,60,45,40,6.5,1000,25,Wheat,19:19:19 NPK
Kolhapur,65,45,40,6.5,1000,25,Wheat,19:19:19 NPK
Kolhapur,70,45,40,6.5,1000,25,Wheat,19:19:19 NPK
Kolhapur,75,45,40,6.5,1000,25,Wheat,19:19:19 NPK
Kolhapur,80,45,40,6.5,1000,25,Wheat,19:19:19 NPK
Kolhapur,85,45,40,6.5,1000,25,Wheat,19:19:19 NPK
Kolhapur,90,45,40,6.5,1000,25,Wheat,19:19:19 NPK
Kolhapur,95,45,40,6.5,1000,25,Wheat,19:19:19 NPK
Kolhapur,100,45,40,6.5,1000,25,Wheat,19:19:19 NPK
Kolhapur,60,50,45,7,500,15,Wheat,19:19:19 NPK
Kolhapur,65,50,45,7,500,15,Wheat,19:19:19 NPK
Kolhapur,70,50,45,7,500,15,Wheat,19:19:19 NPK
Kolhapur,75,50,45,7,500,15,Wheat,19:19:19 NPK
Kolhapur,80,50,45,7,500,15,Wheat,19:19:19 NPK
Kolhapur,85,50,45,7,500,15,Wheat,19:19:19 NPK
Kolhapur,90,50,45,7,500,15,Wheat,19:19:19 NPK
Kolhapur,95,50,45,7,500,15,Wheat,19:19:19 NPK
Kolhapur,100,50,45,7,500,15,Wheat,19:19:19 NPK
Kolhapur,60,55,50,7.5,600,20,Wheat,19:19:19 NPK
Kolhapur,65,55,50,7.5,600,20,Wheat,19:19:19 NPK
Kolhapur,70,55,50,7.5,600,20,Wheat,19:19:19 NPK
Kolhapur,75,55,50,7.5,600,20,Wheat,19:19:19 NPK
Kolhapur,80,55,50,7.5,600,20,Wheat,Urea
Kolhapur,85,55,50,7.5,600,20,Wheat,Urea
Kolhapur,90,55,50,7.5,600,20,Wheat,Urea
Kolhapur,95,55,50,7.5,600,20,Wheat,Urea
Kolhapur,100,55,50,7.5,600,20,Wheat,Urea
Kolhapur,60,60,55,6,700,25,Wheat,Urea
Kolhapur,65,60,55,6,700,25,Wheat,Urea
Kolhapur,70,60,55,6,700,25,Wheat,Urea
Kolhapur,75,60,55,6,700,25,Wheat,Urea
Kolhapur,80,60,55,6,700,25,Wheat,Urea
Kolhapur,85,60,55,6,700,25,Wheat,Urea
Kolhapur,90,60,55,6,700,25,Wheat,Urea
Kolhapur,95,60,55,6,700,25,Wheat,Urea
Kolhapur,100,60,55,6,700,25,Wheat,Urea
Kolhapur,20,30,20,6,500,25,Groundnut,Chilated Micronutrient
Kolhapur,25,30,20,6,500,25,Groundnut,Chilated Micronutrient
Kolhapur,30,30,20,6,500,25,Groundnut,Chilated Micronutrient
Kolhapur,20,35,25,6.5,600,30,Groundnut,Chilated Micronutrient
Kolhapur,25,35,25,6.5,600,30,Groundnut,Chilated Micronutrient
Kolhapur,30,35,25,6.5,600,30,Groundnut,Chilated Micronutrient
Kolhapur,20,40,20,7,500,25,Groundnut,Chilated Micronutrient
Kolhapur,25,40,20,7,500,25,Groundnut,Chilated Micronutrient
Kolhapur,30,40,20,7,500,25,Groundnut,Chilated Micronutrient
Kolhapur,20,30,25,7.5,600,30,Groundnut,SSP
Kolhapur,25,30,25,7.5,600,30,Groundnut,SSP
Kolhapur,30,30,25,7.5,600,30,Groundnut,SSP
Kolhapur,20,35,20,6,500,25,Groundnut,SSP
Kolhapur,25,35,20,6,500,25,Groundnut,SSP
Kolhapur,30,35,20,6,500,25,Groundnut,SSP
Kolhapur,20,40,25,6.5,600,30,Groundnut,SSP
Kolhapur,25,40,25,6.5,600,30,Groundnut,SSP
Kolhapur,30,40,25,6.5,600,30,Groundnut,SSP
Kolhapur,50,25,30,6,500,25,Groundnut,Chilated Micronutrient
Kolhapur,55,25,30,6,500,25,Groundnut,Chilated Micronutrient
Kolhapur,60,25,30,6,500,25,Groundnut,Chilated Micronutrient
Kolhapur,50,30,35,6.5,600,30,Groundnut,Chilated Micronutrient
Kolhapur,55,30,35,6.5,600,30,Groundnut,Chilated Micronutrient
Kolhapur,60,30,35,6.5,600,30,Groundnut,Chilated Micronutrient
Kolhapur,50,25,40,7,500,25,Groundnut,Chilated Micronutrient
Kolhapur,55,25,40,7,500,25,Groundnut,Chilated Micronutrient
Kolhapur,60,25,40,7,500,25,Groundnut,Chilated Micronutrient
Kolhapur,50,30,30,7.5,600,30,Groundnut,SSP
Kolhapur,55,30,30,7.5,600,30,Groundnut,SSP
Kolhapur,60,30,30,7.5,600,30,Groundnut,SSP
Kolhapur,50,25,35,6,500,25,Groundnut,SSP
Kolhapur,55,25,35,6,500,25,Groundnut,SSP
Kolhapur,60,25,35,6,500,25,Groundnut,SSP
Kolhapur,50,30,40,6.5,600,30,Groundnut,SSP
Kolhapur,55,30,40,6.5,600,30,Groundnut,SSP
Kolhapur,60,30,40,6.5,600,30,Groundnut,SSP
Kolhapur,40,20,20,5.5,500,25,Groundnut,Chilated Micronutrient
Kolhapur,45,20,20,5.5,500,25,Groundnut,Chilated Micronutrient
Kolhapur,50,20,20,5.5,500,25,Groundnut,Chilated Micronutrient
Kolhapur,40,30,30,6,600,30,Groundnut,Chilated Micronutrient
Kolhapur,45,30,30,6,600,30,Groundnut,Chilated Micronutrient
Kolhapur,50,30,30,6,600,30,Groundnut,Chilated Micronutrient
Kolhapur,40,20,30,6.5,500,25,Groundnut,Chilated Micronutrient
Kolhapur,45,20,30,6.5,500,25,Groundnut,Chilated Micronutrient
Kolhapur,50,20,30,6.5,500,25,Groundnut,Chilated Micronutrient
Kolhapur,40,30,20,7,600,30,Groundnut,SSP
Kolhapur,45,30,20,7,600,30,Groundnut,SSP
Kolhapur,50,30,20,7,600,30,Groundnut,SSP
Kolhapur,120,60,40,6,500,20,Maize,Urea
Kolhapur,125,60,40,6,500,20,Maize,Urea
Kolhapur,130,60,40,6,500,20,Maize,Urea
Kolhapur,135,60,40,6,500,20,Maize,Urea
Kolhapur,140,60,40,6,500,20,Maize,Urea
Kolhapur,145,60,40,6,500,20,Maize,Urea
Kolhapur,150,60,40,6,500,20,Maize,Urea
Kolhapur,120,65,45,6.5,600,25,Maize,Urea
Kolhapur,125,65,45,6.5,600,25,Maize,Urea
Kolhapur,130,65,45,6.5,600,25,Maize,Urea
Kolhapur,135,65,45,6.5,600,25,Maize,Urea
Kolhapur,140,65,45,6.5,600,25,Maize,Urea
Kolhapur,145,65,45,6.5,600,25,Maize,Urea
Kolhapur,150,65,45,6.5,600,25,Maize,Urea
Kolhapur,120,70,50,7,700,30,Maize,Urea
Kolhapur,125,70,50,7,700,30,Maize,Urea
Kolhapur,130,70,50,7,700,30,Maize,Urea
Kolhapur,135,70,50,7,700,30,Maize,Urea
Kolhapur,140,70,50,7,700,30,Maize,Urea
Kolhapur,145,70,50,7,700,30,Maize,Urea
Kolhapur,150,70,50,7,700,30,Maize,Urea
Kolhapur,120,75,55,7.5,500,20,Maize,Urea
Kolhapur,125,75,55,7.5,500,20,Maize,Urea
Kolhapur,130,75,55,7.5,500,20,Maize,Urea
Kolhapur,135,75,55,7.5,500,20,Maize,Urea
Kolhapur,140,75,55,7.5,500,20,Maize,Urea
Kolhapur,145,75,55,7.5,500,20,Maize,Urea
Kolhapur,150,75,55,7.5,500,20,Maize,Urea
Kolhapur,120,80,60,6,600,25,Maize,Urea
Kolhapur,125,80,60,6,600,25,Maize,Urea
Kolhapur,130,80,60,6,600,25,Maize,Urea
Kolhapur,135,80,60,6,600,25,Maize,Urea
Kolhapur,140,80,60,6,600,25,Maize,Urea
Kolhapur,145,80,60,6,600,25,Maize,Urea
Kolhapur,150,80,60,6,600,25,Maize,Urea
Kolhapur,120,60,45,6.5,700,30,Maize,SSP
Kolhapur,125,60,45,6.5,700,30,Maize,SSP
Kolhapur,130,60,45,6.5,700,30,Maize,SSP
Kolhapur,135,60,45,6.5,700,30,Maize,SSP
Kolhapur,140,60,45,6.5,700,30,Maize,SSP
Kolhapur,145,60,45,6.5,700,30,Maize,SSP
Kolhapur,150,60,45,6.5,700,30,Maize,SSP
Kolhapur,120,65,50,7,500,20,Maize,SSP
Kolhapur,125,65,50,7,500,20,Maize,SSP
Kolhapur,130,65,50,7,500,20,Maize,SSP
Kolhapur,135,65,50,7,500,20,Maize,SSP
Kolhapur,140,65,50,7,500,20,Maize,SSP
Kolhapur,145,65,50,7,500,20,Maize,SSP
Kolhapur,150,65,50,7,500,20,Maize,SSP
Kolhapur,120,70,55,7.5,600,25,Maize,SSP
Kolhapur,125,70,55,7.5,600,25,Maize,SSP
Kolhapur,130,70,55,7.5,600,25,Maize,SSP
Kolhapur,135,70,55,7.5,600,25,Maize,SSP
Kolhapur,140,70,55,7.5,600,25,Maize,SSP
Kolhapur,145,70,55,7.5,600,25,Maize,SSP
Kolhapur,150,70,55,7.5,600,25,Maize,SSP
Kolhapur,120,75,60,6,700,30,Maize,SSP
Kolhapur,125,75,60,6,700,30,Maize,SSP
Kolhapur,130,75,60,6,700,30,Maize,SSP
Kolhapur,135,75,60,6,700,30,Maize,SSP
Kolhapur,140,75,60,6,700,30,Maize,SSP
Kolhapur,145,75,60,6,700,30,Maize,SSP
Kolhapur,150,75,60,6,700,30,Maize,SSP
Kolhapur,120,80,40,6.5,500,20,Maize,SSP
Kolhapur,125,80,40,6.5,500,20,Maize,SSP
Kolhapur,130,80,40,6.5,500,20,Maize,SSP
Kolhapur,135,80,40,6.5,500,20,Maize,SSP
Kolhapur,140,80,40,6.5,500,20,Maize,SSP
Kolhapur,145,80,40,6.5,500,20,Maize,SSP
Kolhapur,150,80,40,6.5,500,20,Maize,SSP
Kolhapur,120,60,50,7,600,25,Maize,MOP
Kolhapur,125,60,50,7,600,25,Maize,MOP
Kolhapur,130,60,50,7,600,25,Maize,MOP
Kolhapur,135,60,50,7,600,25,Maize,MOP
Kolhapur,140,60,50,7,600,25,Maize,MOP
Kolhapur,145,60,50,7,600,25,Maize,MOP
Kolhapur,150,60,50,7,600,25,Maize,MOP
Kolhapur,120,65,55,7.5,700,30,Maize,MOP
Kolhapur,125,65,55,7.5,700,30,Maize,MOP
Kolhapur,130,65,55,7.5,700,30,Maize,MOP
Kolhapur,135,65,55,7.5,700,30,Maize,MOP
Kolhapur,140,65,55,7.5,700,30,Maize,MOP
Kolhapur,145,65,55,7.5,700,30,Maize,MOP
Kolhapur,150,65,55,7.5,700,30,Maize,MOP
Kolhapur,120,70,60,6,500,20,Maize,MOP
Kolhapur,125,70,60,6,500,20,Maize,MOP
Kolhapur,130,70,60,6,500,20,Maize,MOP
Kolhapur,135,70,60,6,500,20,Maize,MOP
Kolhapur,140,70,60,6,500,20,Maize,MOP
Kolhapur,145,70,60,6,500,20,Maize,MOP
Kolhapur,150,70,60,6,500,20,Maize,MOP
Kolhapur,120,75,40,6.5,600,25,Maize,MOP
Kolhapur,125,75,40,6.5,600,25,Maize,MOP
Kolhapur,130,75,40,6.5,600,25,Maize,MOP
Kolhapur,135,75,40,6.5,600,25,Maize,MOP
Kolhapur,140,75,40,6.5,600,25,Maize,MOP
Kolhapur,145,75,40,6.5,600,25,Maize,MOP
Kolhapur,150,75,40,6.5,600,25,Maize,MOP
Kolhapur,120,80,45,7,700,30,Maize,MOP
Kolhapur,125,80,45,7,700,30,Maize,MOP
Kolhapur,130,80,45,7,700,30,Maize,MOP
Kolhapur,135,80,45,7,700,30,Maize,MOP
Kolhapur,140,80,45,7,700,30,Maize,MOP
Kolhapur,145,80,45,7,700,30,Maize,MOP
Kolhapur,150,80,45,7,700,30,Maize,MOP
Kolhapur,120,60,55,7.5,500,20,Maize,Urea
Kolhapur,125,60,55,7.5,500,20,Maize,Urea
Kolhapur,130,60,55,7.5,500,20,Maize,Urea
Kolhapur,135,60,55,7.5,500,20,Maize,Urea
Kolhapur,140,60,55,7.5,500,20,Maize,Urea
Kolhapur,145,60,55,7.5,500,20,Maize,Urea
Kolhapur,150,60,55,7.5,500,20,Maize,Urea
Kolhapur,120,65,60,6,600,25,Maize,Urea
Kolhapur,125,65,60,6,600,25,Maize,Urea
Kolhapur,130,65,60,6,600,25,Maize,Urea
Kolhapur,135,65,60,6,600,25,Maize,Urea
Kolhapur,140,65,60,6,600,25,Maize,Urea
Kolhapur,145,65,60,6,600,25,Maize,Urea
Kolhapur,150,65,60,6,600,25,Maize,Urea
Kolhapur,120,70,40,6.5,700,30,Maize,Urea
Kolhapur,125,70,40,6.5,700,30,Maize,Urea
Kolhapur,130,70,40,6.5,700,30,Maize,Urea
Kolhapur,135,70,40,6.5,700,30,Maize,Urea
Kolhapur,140,70,40,6.5,700,30,Maize,Urea
Kolhapur,145,70,40,6.5,700,30,Maize,Urea
Kolhapur,150,70,40,6.5,700,30,Maize,Urea
Kolhapur,120,75,45,7,500,20,Maize,Urea
Kolhapur,125,75,45,7,500,20,Maize,Urea
Kolhapur,130,75,45,7,500,20,Maize,Urea
Kolhapur,135,75,45,7,500,20,Maize,Urea
Kolhapur,140,75,45,7,500,20,Maize,Urea
Kolhapur,145,75,45,7,500,20,Maize,Urea
Kolhapur,150,75,45,7,500,20,Maize,Urea
Kolhapur,120,80,50,7.5,600,25,Maize,Urea
Kolhapur,125,80,50,7.5,600,25,Maize,Urea
Kolhapur,130,80,50,7.5,600,25,Maize,Urea
Kolhapur,135,80,50,7.5,600,25,Maize,Urea
Kolhapur,140,80,50,7.5,600,25,Maize,Urea
Kolhapur,145,80,50,7.5,600,25,Maize,Urea
Kolhapur,150,80,50,7.5,600,25,Maize,Urea
Kolhapur,120,60,60,6,700,30,Maize,SSP
Kolhapur,125,60,60,6,700,30,Maize,SSP
Kolhapur,130,60,60,6,700,30,Maize,SSP
Kolhapur,135,60,60,6,700,30,Maize,SSP
Kolhapur,140,60,60,6,700,30,Maize,SSP
Kolhapur,145,60,60,6,700,30,Maize,SSP
Kolhapur,150,60,60,6,700,30,Maize,SSP
Kolhapur,120,65,40,6.5,500,20,Maize,SSP
Kolhapur,125,65,40,6.5,500,20,Maize,SSP
Kolhapur,130,65,40,6.5,500,20,Maize,SSP
Kolhapur,135,65,40,6.5,500,20,Maize,SSP
Kolhapur,140,65,40,6.5,500,20,Maize,SSP
Kolhapur,145,65,40,6.5,500,20,Maize,SSP
Kolhapur,150,65,40,6.5,500,20,Maize,SSP
Kolhapur,120,70,45,7,600,25,Maize,SSP
Kolhapur,125,70,45,7,600,25,Maize,SSP
Kolhapur,130,70,45,7,600,25,Maize,SSP
Kolhapur,135,70,45,7,600,25,Maize,SSP
Kolhapur,140,70,45,7,600,25,Maize,SSP
Kolhapur,145,70,45,7,600,25,Maize,SSP
Kolhapur,150,70,45,7,600,25,Maize,SSP
Kolhapur,120,75,50,7.5,700,30,Maize,SSP
Kolhapur,125,75,50,7.5,700,30,Maize,SSP
Kolhapur,130,75,50,7.5,700,30,Maize,SSP
Kolhapur,135,75,50,7.5,700,30,Maize,SSP
Kolhapur,140,75,50,7.5,700,30,Maize,SSP
Kolhapur,145,75,50,7.5,700,30,Maize,SSP
Kolhapur,150,75,50,7.5,700,30,Maize,SSP
Kolhapur,120,80,55,6,500,20,Maize,SSP
Kolhapur,125,80,55,6,500,20,Maize,SSP
Kolhapur,130,80,55,6,500,20,Maize,SSP
Kolhapur,135,80,55,6,500,20,Maize,SSP
Kolhapur,140,80,55,6,500,20,Maize,SSP
Kolhapur,145,80,55,6,500,20,Maize,SSP
Kolhapur,150,80,55,6,500,20,Maize,SSP
Kolhapur,40,20,20,5.5,300,20,Tur,Urea
Kolhapur,45,20,20,5.5,300,20,Tur,Urea
Kolhapur,50,20,20,5.5,300,20,Tur,Urea
Kolhapur,40,25,25,6,400,25,Tur,Urea
Kolhapur,45,25,25,6,400,25,Tur,Urea
Kolhapur,50,25,25,6,400,25,Tur,Urea
Kolhapur,40,30,30,6.5,300,30,Tur,Urea
Kolhapur,45,30,30,6.5,300,30,Tur,Urea
Kolhapur,50,30,30,6.5,300,30,Tur,Urea
Kolhapur,40,20,25,5.5,400,20,Tur,MOP
Kolhapur,45,20,25,5.5,400,20,Tur,MOP
Kolhapur,50,20,25,5.5,400,20,Tur,MOP
Kolhapur,40,25,30,6,300,25,Tur,MOP
Kolhapur,45,25,30,6,300,25,Tur,MOP
Kolhapur,50,25,30,6,300,25,Tur,MOP
Kolhapur,40,30,20,6.5,400,30,Tur,MOP
Kolhapur,45,30,20,6.5,400,30,Tur,MOP
Kolhapur,50,30,20,6.5,400,30,Tur,MOP
Kolhapur,40,20,30,5.5,300,20,Tur,SSP
Kolhapur,45,20,30,5.5,300,20,Tur,SSP
Kolhapur,50,20,30,5.5,300,20,Tur,SSP
Kolhapur,40,25,20,6,400,25,Tur,SSP
Kolhapur,45,25,20,6,400,25,Tur,SSP
Kolhapur,50,25,20,6,400,25,Tur,SSP
Kolhapur,40,30,25,6.5,300,30,Tur,SSP
Kolhapur,45,30,25,6.5,300,30,Tur,SSP
Kolhapur,50,30,25,6.5,300,30,Tur,SSP
Kolhapur,20,30,20,6,800,20,Urad,Urea
Kolhapur,25,30,20,6,800,20,Urad,Urea
Kolhapur,30,30,20,6,800,20,Urad,Urea
Kolhapur,20,35,25,6.5,900,25,Urad,Urea
Kolhapur,25,35,25,6.5,900,25,Urad,Urea
Kolhapur,30,35,25,6.5,900,25,Urad,Urea
Kolhapur,20,40,30,7,1000,20,Urad,Urea
Kolhapur,25,40,30,7,1000,20,Urad,Urea
Kolhapur,30,40,30,7,1000,20,Urad,Urea
Kolhapur,20,30,25,6,800,25,Urad,SSP
Kolhapur,25,30,25,6,800,25,Urad,SSP
Kolhapur,30,30,25,6,800,25,Urad,SSP
Kolhapur,20,35,30,6.5,900,20,Urad,SSP
Kolhapur,25,35,30,6.5,900,20,Urad,SSP
Kolhapur,30,35,30,6.5,900,20,Urad,SSP
Kolhapur,20,40,20,7,1000,25,Urad,SSP
Kolhapur,25,40,20,7,1000,25,Urad,SSP
Kolhapur,30,40,20,7,1000,25,Urad,SSP
Kolhapur,20,30,30,6,800,20,Urad,DAP
Kolhapur,25,30,30,6,800,20,Urad,DAP
Kolhapur,30,30,30,6,800,20,Urad,DAP
Kolhapur,20,35,20,6.5,900,25,Urad,DAP
Kolhapur,25,35,20,6.5,900,25,Urad,DAP
Kolhapur,30,35,20,6.5,900,25,Urad,DAP
Kolhapur,20,40,25,7,1000,20,Urad,DAP
Kolhapur,25,40,25,7,1000,20,Urad,DAP
Kolhapur,30,40,25,7,1000,20,Urad,DAP
Kolhapur,20,10,5,6,600,25,Moong,MOP
Kolhapur,25,10,5,6,600,25,Moong,MOP
Kolhapur,30,10,5,6,600,25,Moong,MOP
Kolhapur,20,15,10,6.5,700,30,Moong,MOP
Kolhapur,25,15,10,6.5,700,30,Moong,MOP
Kolhapur,30,15,10,6.5,700,30,Moong,MOP
Kolhapur,20,20,15,7,800,35,Moong,MOP
Kolhapur,25,20,15,7,800,35,Moong,MOP
Kolhapur,30,20,15,7,800,35,Moong,MOP
Kolhapur,20,10,10,6,600,25,Moong,Urea
Kolhapur,25,10,10,6,600,25,Moong,Urea
Kolhapur,30,10,10,6,600,25,Moong,Urea
Kolhapur,20,15,15,6.5,700,30,Moong,Urea
Kolhapur,25,15,15,6.5,700,30,Moong,Urea
Kolhapur,30,15,15,6.5,700,30,Moong,Urea
Kolhapur,20,20,5,7,800,35,Moong,Urea
Kolhapur,25,20,5,7,800,35,Moong,Urea
Kolhapur,30,20,5,7,800,35,Moong,Urea
Kolhapur,20,10,15,6,600,25,Moong,SSP
Kolhapur,25,10,15,6,600,25,Moong,SSP
Kolhapur,30,10,15,6,600,25,Moong,SSP
Kolhapur,20,15,5,6.5,700,30,Moong,SSP
Kolhapur,25,15,5,6.5,700,30,Moong,SSP
Kolhapur,30,15,5,6.5,700,30,Moong,SSP
Kolhapur,20,20,10,7,800,35,Moong,SSP
Kolhapur,25,20,10,7,800,35,Moong,SSP
Kolhapur,30,20,10,7,800,35,Moong,SSP
Kolhapur,40,25,10,6,600,20,Gram,18:46:00 NPK
Kolhapur,45,25,10,6,600,20,Gram,18:46:00 NPK
Kolhapur,50,25,10,6,600,20,Gram,18:46:00 NPK
Kolhapur,40,30,15,6.5,700,25,Gram,18:46:00 NPK
Kolhapur,45,30,15,6.5,700,25,Gram,18:46:00 NPK
Kolhapur,50,30,15,6.5,700,25,Gram,18:46:00 NPK
Kolhapur,40,25,15,6,600,20,Gram,Sulphur
Kolhapur,45,25,15,6,600,20,Gram,Sulphur
Kolhapur,50,25,15,6,600,20,Gram,Sulphur
Kolhapur,40,30,10,6.5,700,25,Gram,Sulphur
Kolhapur,45,30,10,6.5,700,25,Gram,Sulphur
Kolhapur,50,30,10,6.5,700,25,Gram,Sulphur
Kolhapur,40,20,20,6,600,20,Masoor,Urea
Kolhapur,45,20,20,6,600,20,Masoor,Urea
Kolhapur,50,20,20,6,600,20,Masoor,Urea
Kolhapur,40,25,25,6.5,700,25,Masoor,Urea
Kolhapur,45,25,25,6.5,700,25,Masoor,Urea
Kolhapur,50,25,25,6.5,700,25,Masoor,Urea
Kolhapur,40,20,25,6,600,20,Masoor,DAP
Kolhapur,45,20,25,6,600,20,Masoor,DAP
Kolhapur,50,20,25,6,600,20,Masoor,DAP
Kolhapur,40,25,20,6.5,700,25,Masoor,DAP
Kolhapur,45,25,20,6.5,700,25,Masoor,DAP
Kolhapur,50,25,20,6.5,700,25,Masoor,DAP
Solapur,100,60,60,7.5,500,10,Cotton,Magnesium Sulphate
Solapur,105,60,60,7.5,500,10,Cotton,Magnesium Sulphate
Solapur,110,60,60,7.5,500,10,Cotton,Magnesium Sulphate
Solapur,115,60,60,7.5,500,10,Cotton,Magnesium Sulphate
Solapur,120,60,60,7.5,500,10,Cotton,Magnesium Sulphate
Solapur,100,65,65,8,600,15,Cotton,Magnesium Sulphate
Solapur,105,65,65,8,600,15,Cotton,Magnesium Sulphate
Solapur,110,65,65,8,600,15,Cotton,Magnesium Sulphate
Solapur,115,65,65,8,600,15,Cotton,Magnesium Sulphate
Solapur,120,65,65,8,600,15,Cotton,Magnesium Sulphate
Solapur,100,70,70,8.5,500,20,Cotton,Magnesium Sulphate
Solapur,105,70,70,8.5,500,20,Cotton,Magnesium Sulphate
Solapur,110,70,70,8.5,500,20,Cotton,Magnesium Sulphate
Solapur,115,70,70,8.5,500,20,Cotton,Magnesium Sulphate
Solapur,120,70,70,8.5,500,20,Cotton,Magnesium Sulphate
Solapur,100,75,75,7.5,600,25,Cotton,Magnesium Sulphate
Solapur,105,75,75,7.5,600,25,Cotton,Magnesium Sulphate
Solapur,110,75,75,7.5,600,25,Cotton,Magnesium Sulphate
Solapur,115,75,75,7.5,600,25,Cotton,Magnesium Sulphate
Solapur,120,75,75,7.5,600,25,Cotton,Magnesium Sulphate
Solapur,100,80,80,8,500,30,Cotton,Magnesium Sulphate
Solapur,105,80,80,8,500,30,Cotton,Magnesium Sulphate
Solapur,110,80,80,8,500,30,Cotton,Magnesium Sulphate
Solapur,115,80,80,8,500,30,Cotton,Magnesium Sulphate
Solapur,120,80,80,8,500,30,Cotton,Magnesium Sulphate
Solapur,100,60,65,8.5,600,10,Cotton,DAP
Solapur,105,60,65,8.5,600,10,Cotton,DAP
Solapur,110,60,65,8.5,600,10,Cotton,DAP
Solapur,115,60,65,8.5,600,10,Cotton,DAP
Solapur,120,60,65,8.5,600,10,Cotton,DAP
Solapur,100,65,70,7.5,500,15,Cotton,DAP
Solapur,105,65,70,7.5,500,15,Cotton,DAP
Solapur,110,65,70,7.5,500,15,Cotton,DAP
Solapur,115,65,70,7.5,500,15,Cotton,DAP
Solapur,120,65,70,7.5,500,15,Cotton,DAP
Solapur,100,70,75,8,600,20,Cotton,DAP
Solapur,105,70,75,8,600,20,Cotton,DAP
Solapur,110,70,75,8,600,20,Cotton,DAP
Solapur,115,70,75,8,600,20,Cotton,DAP
Solapur,120,70,75,8,600,20,Cotton,DAP
Solapur,100,75,80,8.5,500,25,Cotton,DAP
Solapur,105,75,80,8.5,500,25,Cotton,DAP
Solapur,110,75,80,8.5,500,25,Cotton,DAP
Solapur,115,75,80,8.5,500,25,Cotton,DAP
Solapur,120,75,80,8.5,500,25,Cotton,DAP
Solapur,100,80,60,7.5,600,30,Cotton,DAP
Solapur,105,80,60,7.5,600,30,Cotton,DAP
Solapur,110,80,60,7.5,600,30,Cotton,DAP
Solapur,115,80,60,7.5,600,30,Cotton,DAP
Solapur,120,80,60,7.5,600,30,Cotton,DAP
Solapur,100,60,70,8,500,10,Cotton,12:32:16 NPK
Solapur,105,60,70,8,500,10,Cotton,12:32:16 NPK
Solapur,110,60,70,8,500,10,Cotton,12:32:16 NPK
Solapur,115,60,70,8,500,10,Cotton,12:32:16 NPK
Solapur,120,60,70,8,500,10,Cotton,12:32:16 NPK
Solapur,100,65,75,8.5,600,15,Cotton,12:32:16 NPK
Solapur,105,65,75,8.5,600,15,Cotton,12:32:16 NPK
Solapur,110,65,75,8.5,600,15,Cotton,12:32:16 NPK
Solapur,115,65,75,8.5,600,15,Cotton,12:32:16 NPK
Solapur,120,65,75,8.5,600,15,Cotton,12:32:16 NPK
Solapur,100,70,80,7.5,500,20,Cotton,12:32:16 NPK
Solapur,105,70,80,7.5,500,20,Cotton,12:32:16 NPK
Solapur,110,70,80,7.5,500,20,Cotton,12:32:16 NPK
Solapur,115,70,80,7.5,500,20,Cotton,12:32:16 NPK
Solapur,120,70,80,7.5,500,20,Cotton,12:32:16 NPK
Solapur,100,75,60,8,600,25,Cotton,12:32:16 NPK
Solapur,105,75,60,8,600,25,Cotton,12:32:16 NPK
Solapur,110,75,60,8,600,25,Cotton,12:32:16 NPK
Solapur,115,75,60,8,600,25,Cotton,12:32:16 NPK
Solapur,120,75,60,8,600,25,Cotton,12:32:16 NPK
Solapur,100,80,65,8.5,500,30,Cotton,12:32:16 NPK
Solapur,105,80,65,8.5,500,30,Cotton,12:32:16 NPK
Solapur,110,80,65,8.5,500,30,Cotton,12:32:16 NPK
Solapur,115,80,65,8.5,500,30,Cotton,12:32:16 NPK
Solapur,120,80,65,8.5,500,30,Cotton,12:32:16 NPK
Solapur,100,60,75,7.5,600,10,Cotton,Magnesium Sulphate
Solapur,105,60,75,7.5,600,10,Cotton,Magnesium Sulphate
Solapur,110,60,75,7.5,600,10,Cotton,Magnesium Sulphate
Solapur,115,60,75,7.5,600,10,Cotton,Magnesium Sulphate
Solapur,120,60,75,7.5,600,10,Cotton,Magnesium Sulphate
Solapur,100,65,80,8,500,15,Cotton,Magnesium Sulphate
Solapur,105,65,80,8,500,15,Cotton,Magnesium Sulphate
